listing_id,name,city,neighborhood,room_type,accommodates,property_type,price,review_scores_rating
771361361062690176,Boho Chic Townhouse Unit: The Ideal Portland Base,Portland,North Tabor,Entire home/apt,2,Entire guest suite,90.0,5.0
653107050420875776,Pet Friendly 1-Bed 2-Bath w/Hot Tub,Portland,Cully,Entire home/apt,2,Entire home,134.0,5.0
45191294,Reed Residential Home - Modern Living • 4BR• 2.5BA,Portland,Reed,Entire home/apt,8,Entire home,170.0,5.0
33094401,Luxurious Home For Up to 10 Guests (7 Queen Beds),Portland,Irvington,Entire home/apt,10,Entire home,540.0,5.0
21517694,Bright Contemporary Loft in The Pearl - 745 sq ft,Portland,Pearl,Entire home/apt,4,Entire condo,120.0,5.0
26231050,Classic Bungalow in Hip North Portland - Long Term,Portland,Humboldt,Entire home/apt,5,Entire bungalow,169.0,5.0
16416965,Private Modern Portland Home - KING BED,Portland,West Portland Park,Entire home/apt,10,Entire home,400.0,5.0
1241385813063968000,Lively 2BR Old Hollywood Apt ~ 92 WalkScore,Portland,Hosford-Abernethy,Entire home/apt,4,Entire rental unit,119.0,5.0
699866077857802496,Cozy private Montavilla studio with loft bed,Portland,Montavilla,Private room,2,Private room in home,72.0,5.0
876051321284691072,The Leo,Portland,Hayhurst,Entire home/apt,5,Entire home,295.0,5.0
814749346573841664,Breathtaking Views,Portland,Hillside,Entire home/apt,8,Entire home,810.0,5.0
1004397153146826112,Lovely Modern Basement Apartment,Portland,Buckman,Entire home/apt,2,Entire rental unit,150.0,5.0
1289307549238720768,"Brand-New Apt, 5 min to OHSU!",Portland,South Portland,Entire home/apt,2,Entire rental unit,95.0,5.0
1277922303298190080,Portland Chalet,Portland,Creston-Kenilworth,Entire home/apt,3,Entire rental unit,50.0,5.0
1094443239133769600,Stunning  4 Square Home Amazing Cental Location,Portland,Arbor Lodge,Entire home/apt,5,Entire home,292.0,5.0
1346627820876124672,Container Cottage in the City,Portland,Richmond,Entire home/apt,3,Tiny home,65.0,5.0
54329296,Studio Loft in the Pearl,Portland,Pearl,Entire home/apt,2,Entire condo,130.0,5.0
1282608869770505728,Fun in Fopo,Portland,Creston-Kenilworth,Entire home/apt,5,Entire home,68.0,5.0
1156027424029283072,New 3 Story Condo w/ Balcony | Heart of Kerns Dist,Portland,Kerns,Entire home/apt,5,Entire townhouse,219.0,5.0
